"Molecule ChEMBL ID"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"Target ChEMBL ID"	"SlogP"	"SMR"	"LabuteASA"	"TPSA"	"AMW"	"ExactMW"	"NumLipinskiHBA"	"NumLipinskiHBD"	"NumRotatableBonds"	"NumHBD"	"NumHBA"	"NumAmideBonds"	"NumHeteroAtoms"	"NumHeavyAtoms"	"NumAtoms"	"NumStereocenters"	"NumUnspecifiedStereocenters"	"NumRings"	"NumAromaticRings"	"NumSaturatedRings"	"NumAliphaticRings"	"NumAromaticHeterocycles"	"NumSaturatedHeterocycles"	"NumAliphaticHeterocycles"	"NumAromaticCarbocycles"	"NumSaturatedCarbocycles"	"NumAliphaticCarbocycles"	"FractionCSP3"	"Chi0v"	"Chi1v"	"Chi2v"	"Chi3v"	"Chi4v"	"Chi1n"	"Chi2n"	"Chi3n"	"Chi4n"	"HallKierAlpha"	"kappa1"	"kappa2"	"kappa3"	"slogp_VSA1"	"slogp_VSA2"	"slogp_VSA3"	"slogp_VSA4"	"slogp_VSA5"	"slogp_VSA6"	"slogp_VSA7"	"slogp_VSA8"	"slogp_VSA9"	"slogp_VSA10"	"slogp_VSA11"	"slogp_VSA12"	"smr_VSA1"	"smr_VSA2"	"smr_VSA3"	"smr_VSA4"	"smr_VSA5"	"smr_VSA6"	"smr_VSA7"	"smr_VSA8"	"smr_VSA9"	"smr_VSA10"	"peoe_VSA1"	"peoe_VSA2"	"peoe_VSA3"	"peoe_VSA4"	"peoe_VSA5"	"peoe_VSA6"	"peoe_VSA7"	"peoe_VSA8"	"peoe_VSA9"	"peoe_VSA10"	"peoe_VSA11"	"peoe_VSA12"	"peoe_VSA13"	"peoe_VSA14"	"MQN1"	"MQN2"	"MQN3"	"MQN4"	"MQN5"	"MQN6"	"MQN7"	"MQN8"	"MQN9"	"MQN10"	"MQN11"	"MQN12"	"MQN13"	"MQN14"	"MQN15"	"MQN16"	"MQN17"	"MQN18"	"MQN19"	"MQN20"	"MQN21"	"MQN22"	"MQN23"	"MQN24"	"MQN25"	"MQN26"	"MQN27"	"MQN28"	"MQN29"	"MQN30"	"MQN31"	"MQN32"	"MQN33"	"MQN34"	"MQN35"	"MQN36"	"MQN37"	"MQN38"	"MQN39"	"MQN40"	"MQN41"	"MQN42"
"CHEMBL516253"	"CC(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2CCCCC21"	"IC50"	"'='"	40	"nM"	"CHEMBL379"	2.830000000000001	129.72080000000003	242.1474671450585	145.23999999999998	510.63799999999975	510.1606766800008	10	3	10	3	7	1	12	34	64	2	2	4	1	1	3	0	0	2	1	1	1	0.5454545454545454	17.68783386756619	11.293685861115636	8.823213927185183	5.56633521220014	4.030123178094442	23.216234684978133	6.149551905738579	3.918788935201907	2.6807447840420817	-2.5999999999999996	6.996890552062033	8.87913062283737	4.784523502066114	10.024932967022508	57.28578765950638	24.84111949088699	11.787915370726157	82.57888975783418	38.75271999331453	2.8236841566564013	1.4311996572326342	0	11.374772549367124	0	0	66.5731045170893	1.4311996572326342	4.899909730850478	16.185626363807582	56.481784685105666	22.70571675245491	29.459525524715325	0	0	43.16415437129106	15.318531275246066	9.509656797805953	8.417796984328938	8.417796984328938	4.397710993081425	26.449634037250117	43.1399885123411	55.62354290462734	17.3543446004809	16.22775287724322	8.65930394241367	10.023291153407584	17.361670539991724	0	22	0	0	0	0	2	0	1	3	6	0	34	40	5	0	17	5	0	10	16	10	0	0	0	0	5	1	1	7	1	12	7	0	0	0	4	0	0	0	0	4	2
"CHEMBL476806"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)cc3)C1=O)N2"	"IC50"	"'<'"	10	"nM"	"CHEMBL379"	2.7331000000000003	130.88580000000002	239.71059268089107	145.24	534.5910000000013	534.1043046760007	10	3	7	3	7	1	13	36	59	2	0	5	2	1	3	0	0	2	2	1	1	0.30434782608695654	18.565798340575416	11.982668097620248	9.387196163689797	6.029228029889942	4.352020436658092	20.405216921482747	6.713534142243193	4.381681752891709	3.0026420426057308	-3.4499999999999993	9.136633166041701	8.58950217357853	4.435704237735185	10.024932967022508	50.78892797519044	31.337979175202932	11.711178526408974	52.09739731908957	62.92239482396771	2.8236841566564013	1.4311996572326342	0	15.765187597041944	0	0	61.368209671572586	1.4311996572326342	4.899909730850478	10.291668678444504	36.5290103321715	16.208857068138965	65.00987268811139	0	0	43.16415437129106	15.318531275246066	9.509656797805953	12.808212032003757	8.417796984328938	4.397710993081425	18.45776231665597	48.52139483267223	37.80368167441444	25.578895937502217	22.044973718289114	8.65930394241367	10.023291153407584	17.361670539991724	0	23	1	0	0	0	2	0	1	3	6	0	36	31	5	0	19	8	0	7	16	10	0	0	0	0	6	1	1	3	1	18	6	0	0	1	4	0	0	0	0	4	2
"CHEMBL515562"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3CCCC[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2"	"IC50"	"'='"	47	"nM"	"CHEMBL379"	3.1232000000000015	135.50279999999995	248.88547579562328	145.24	548.6180000000013	548.1199547400007	10	3	7	3	7	1	13	37	62	2	0	5	2	1	3	0	0	2	2	1	1	0.3333333333333333	19.065798340575416	12.232668097620248	9.512196163689797	6.091728029889942	4.383270436658092	21.655216921482747	6.838534142243193	4.444181752891709	3.0338920426057308	-3.4499999999999993	9.085312756988651	9.136633166041701	4.9235805037274485	10.024932967022508	50.78892797519044	31.337979175202932	11.711178526408974	61.21183933275942	62.92239482396771	2.8236841566564013	1.4311996572326342	0	15.765187597041944	0	0	64.10972678391303	1.4311996572326342	4.899909730850478	10.291668678444504	42.901935233500886	16.208857068138965	65.00987268811139	0	0	43.16415437129106	15.318531275246066	9.509656797805953	12.808212032003757	8.417796984328938	4.397710993081425	24.83068721798535	48.52139483267223	40.54519878675489	25.578895937502217	22.044973718289114	8.65930394241367	10.023291153407584	17.361670539991724	0	24	1	0	0	0	2	0	1	3	6	0	37	33	5	0	20	8	0	7	16	10	0	0	0	0	6	1	1	3	1	18	7	0	0	0	5	0	0	0	0	4	2
"CHEMBL474681"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2"	"IC50"	"'<'"	10	"nM"	"CHEMBL379"	2.872200000000001	130.84380000000004	242.47115758364947	145.24	552.5810000000012	552.0948828640006	10	3	7	3	7	1	14	37	59	2	0	5	2	1	3	0	0	2	2	1	1	0.30434782608695654	18.943762813584645	12.171650334124863	9.576178400194411	6.159433433856535	4.422888775347323	20.09419915798736	6.902516378747808	4.511887156858302	3.073510381294961	-3.519999999999999	9.983333304690868	8.799579169116209	4.658756486923392	10.024932967022508	50.78892797519044	31.337979175202932	17.528399367454867	50.72663876291935	56.87997611630441	2.8236841566564013	1.4311996572326342	0	20.155602644716765	0	0	64.38786616307719	1.4311996572326342	4.899909730850478	10.291668678444504	36.5290103321715	16.208857068138965	64.784674821494	0	0	43.16415437129106	15.318531275246066	9.509656797805953	17.198627079678577	8.417796984328938	4.397710993081425	12.415343608992675	48.52139483267223	37.80368167441444	24.208137381331998	16.22775287724322	20.29374562450546	10.023291153407584	17.361670539991724	0	23	2	0	0	0	2	0	1	3	6	0	37	31	5	0	19	8	0	7	16	10	0	0	0	0	7	1	1	3	1	18	6	0	0	1	4	0	0	0	0	4	2
"CHEMBL487623"	"CC[C@@]1(C)C(O)=C(C2=NS(=O)(=O)c3c(CN(C)S(C)(=O)=O)cccc32)C(=O)N1Cc1ccc(F)c(Cl)c1"	"IC50"	"'='"	410	"nM"	"CHEMBL379"	4.292600000000004	137.6903999999999	253.90841400386216	124.94999999999997	570.0640000000012	569.0857334200007	9	1	12	1	8	1	13	37	62	1	0	4	3	0	1	1	0	1	2	0	0	0.3333333333333333	19.75247816410314	12.326008009384113	10.15439735420624	6.842601218394716	4.705279425916869	21.47616516923747	6.920196673915354	4.663098447824153	3.0775692187321577	-2.7999999999999994	9.743646157504578	9.190665983168868	4.558511856737438	0	60.1289238464618	27.81154770611129	5.817220841045895	69.79574546224852	42.01367711763594	5.022633313741326	17.0904483182358	0	4.39041504767482	0	21.208794688825577	64.02755973959708	1.4311996572326342	13.57866570356316	0	38.609353756935974	13.159751001398703	69.67436225066561	0	0	52.798514232587834	10.00871792195769	4.794537184071822	17.11342802329999	12.791336965745387	0	42.62250683818137	36.43655741734564	47.28790738210249	27.711551116602887	27.5433381540889	0	10.023291153407584	16.946234185177204	0	24	1	1	0	0	2	0	1	2	6	0	37	39	5	0	12	9	0	12	15	9	0	0	0	0	7	1	1	8	1	17	2	0	0	2	2	0	0	0	0	2	1
"CHEMBL470295"	"CCOc1cccc2c1S(=O)(=O)N=C2C1=C(O)[C@H](C(C)(C)C)N(Cc2cccc(Cl)c2)C1=O"	"IC50"	"'='"	1600	"nM"	"CHEMBL379"	5.406800000000005	127.13760000000003	232.3358142678244	96.80000000000001	488.99299999999977	488.1172705800007	7	1	7	1	7	1	9	33	58	1	0	4	3	0	1	1	0	1	2	0	0	0.3333333333333333	17.294306933738504	10.187965474642443	8.190331634550882	5.666287667366218	4.356533832247504	20.77818596329644	6.2714120055864235	4.1489458832594135	2.9679344419042986	-2.839999999999999	7.581542621123911	8.182440878679635	4.01883020087342	4.736862953800049	41.28411232832051	11.291396868387768	5.41499046939678	71.5631533038135	48.05609582529924	5.022633313741326	17.090448318235797	0	0	5.749511833283905	21.208794688825577	55.95621066139335	1.4311996572326342	9.273449712266927	5.41499046939678	39.92232062184831	6.558985242916289	64.33610862558602	0	5.749511833283905	42.77522307918025	14.745580875757739	4.794537184071822	0	12.791336965745387	0	56.32629107277273	35.95759020137934	33.354819886564705	29.025980385308568	27.47562914632691	0	0	16.946234185177204	0	24	0	1	0	0	1	0	0	2	5	0	33	37	3	0	12	9	0	7	12	7	0	0	0	0	4	2	0	7	1	17	2	0	0	2	2	0	0	0	0	2	1
"CHEMBL469691"	"CCOc1cccc2c1S(=O)(=O)N=C2C1=C(O)C(c2cccs2)N(CCC(C)(C)C)C1=O"	"IC50"	"'='"	2900	"nM"	"CHEMBL379"	5.377500000000005	124.73760000000007	227.44282392591856	96.80000000000001	474.60399999999976	474.12831393200076	7	1	8	1	8	1	9	32	58	1	1	4	3	0	1	2	0	1	1	0	0	0.391304347826087	16.88515838610241	10.345763636520191	8.34812979642863	5.9580985072167945	4.6113627757570725	20.99745201725569	5.990678059545672	3.926079431001284	2.777654466285505	-2.6499999999999995	6.928392952729628	8.042421465608703	3.836987339674863	4.736862953800049	41.76307954428682	4.794537184071822	5.41499046939678	84.63842493166696	41.327372819640246	0	17.090448318235797	0	0	5.749511833283905	20.9446406765278	57.32696921756357	1.4311996572326342	9.273449712266927	5.41499046939678	39.79838583886174	13.055844927232233	51.89844800819001	0	5.749511833283905	42.51106906688247	14.745580875757739	4.794537184071822	0	12.791336965745387	11.336785877934737	38.68293247487692	36.08075931301603	38.692367991205565	18.895812248448266	33.49352161467655	0	0	16.946234185177204	0	23	0	0	0	0	2	0	0	2	5	0	32	38	3	0	12	8	0	8	12	7	0	0	0	0	3	2	0	8	2	15	2	0	0	3	1	0	0	0	0	2	1
"CHEMBL512660"	"CC(C)[C@H]1C(O)=C(C2=NS(=O)(=O)c3c(OCC#N)cccc32)C(=O)N1Cc1ccccc1"	"IC50"	"'='"	1600	"nM"	"CHEMBL379"	3.8669800000000025	117.44960000000003	214.44030360734357	120.58999999999999	451.50399999999985	451.12019177200057	8	1	9	1	8	1	9	32	53	1	0	4	3	0	1	1	0	1	2	0	0	0.2608695652173913	16.107627110210778	9.594625562878582	7.360188323912032	5.310056159630566	4.054083371817705	18.562810524541806	5.8192331679568	3.981696612028377	2.8072206588529625	-3.6399999999999992	7.743532703309811	8.128947533695792	3.5239175244017145	4.736862953800049	41.28411232832052	11.291396868387768	17.22507055289384	52.376334844541255	54.09851453296253	0	17.0904483182358	0	0	5.749511833283905	9.607854798593063	50.47317643671246	6.693091211971121	9.273449712266927	5.893957685363079	26.218536387256947	6.558985242916289	65.35589401950799	0	11.818733146076179	31.174283188947733	14.745580875757739	4.794537184071822	0	18.053228520483874	0	56.00071518823442	17.49982788472337	21.478393791972277	23.8377536985625	33.54485045911918	6.558985242916289	0	16.946234185177204	0	23	0	0	0	0	1	0	1	2	5	0	32	31	3	1	12	9	0	9	13	8	0	0	0	0	4	3	0	5	1	17	2	0	0	2	2	0	0	0	0	2	1
"CHEMBL511328"	"CC(C)[C@H]1C(O)=C(C2=NS(=O)(=O)c3c(OCC(=O)C(C)(C)C)cccc32)C(=O)N1Cc1ccccc1"	"IC50"	"'='"	21000	"nM"	"CHEMBL379"	4.958600000000005	136.29859999999994	252.31374898501534	113.86999999999999	510.6119999999998	510.1824576800008	8	1	10	1	8	1	9	36	66	1	0	4	3	0	1	1	0	1	2	0	0	0.37037037037037035	18.068661805174685	10.575142910360533	8.327509070268974	5.697703425070399	4.1541570045376215	24.043327872023756	6.7865539143137426	4.369343877468212	2.907294291572879	-3.4599999999999995	7.535777247009397	9.202125376739456	4.548970274265291	4.736862953800049	47.06735727468546	16.08593405245959	11.308948154759857	85.26883820196021	54.09851453296253	0	17.0904483182358	0	0	5.749511833283905	9.607854798593063	67.60454062631628	1.4311996572326342	9.273449712266927	11.308948154759857	46.774212739143984	6.558985242916289	65.35589401950799	0	5.749511833283905	36.95752813531267	14.745580875757739	9.589074368143644	0	12.791336965745387	0	76.55639154012147	17.49982788472337	39.23021126690105	23.8377536985625	34.034614389243195	5.783244946364939	0	16.946234185177204	0	27	0	0	0	0	1	0	0	2	6	0	36	44	4	0	12	9	0	10	14	8	0	0	0	0	4	2	1	9	1	17	2	0	0	2	2	0	0	0	0	2	1
"CHEMBL499444"	"O=C(O)/C(O)=C/C(=O)c1ccccc1OCc1ccccc1"	"IC50"	"'='"	30000	"nM"	"CHEMBL379"	2.974800000000002	79.89410000000005	146.49158931795003	83.83	298.29399999999976	298.08412354800043	5	2	7	2	5	0	5	22	36	0	0	2	2	0	0	0	0	0	2	0	0	0.058823529411764705	10.541241452319316	5.474744871391589	3.478954059492991	2.047767841645094	1.1571959934385128	12.291241452319316	3.478954059492991	2.047767841645094	1.1571959934385128	-3.079999999999999	5.280626557493771	7.079272203811196	3.9570071265219724	4.736862953800049	21.970166616531213	11.35352242698811	0	32.37054284150845	66.19300498666139	0	2.8623993144652684	0	0	5.749511833283905	0	40.99265637820078	2.8623993144652684	0	0	6.558985242916289	0	77.3199079700554	0	5.749511833283905	11.75255023431679	14.954479336014474	4.794537184071822	4.794537184071822	0	0	42.29693095364306	17.648288907023584	6.052071746035566	22.012554165739633	12.308497076200194	5.783244946364939	5.759164871656176	2.8623993144652684	5.969305287951849	17	0	0	0	0	0	0	0	0	5	0	22	22	3	0	6	6	0	7	10	5	0	0	0	0	2	3	4	1	0	12	0	0	0	0	2	0	0	0	0	0	0
"CHEMBL252010"	"CCCCc1nn(CCC(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1O"	"IC50"	"'='"	430	"nM"	"CHEMBL379"	2.31	127.15770000000006	238.97616288729355	163.75	491.56999999999977	491.18385464800076	11	4	14	3	8	2	12	34	63	0	0	3	1	0	2	0	0	2	1	0	0	0.45454545454545453	16.910302591674558	9.69596330361047	7.190340888320516	4.68608038878758	3.244769242813435	22.505789051773565	5.649385732365284	3.461466589041919	2.231013112888214	-3.41	7.060720157320427	10.244233708335928	5.555301743728365	15.766393282814697	54.9530268738539	19.612365521551226	5.893957685363079	80.31633986146005	43.854127519054245	4.235526234984602	1.4311996572326342	0	5.687386274683562	5.749511833283905	0	66.35703263662	1.4311996572326342	5.008912523954532	21.112793179910497	50.94285943272233	18.36565828052061	29.459525524715325	0	5.749511833283905	39.07234167532213	20.87520147392191	9.589074368143644	5.008912523954532	13.519204510068661	4.397710993081425	26.928601253216417	37.0975698046778	37.212932403043204	15.2826961678751	21.92978484164165	22.389296135314332	0	23.26885026934323	0	22	0	0	0	0	1	0	1	4	6	0	34	44	4	0	11	6	0	14	17	11	0	0	0	0	4	2	2	10	2	13	1	0	0	0	3	0	0	0	0	2	1
"CHEMBL251989"	"NC(=O)COc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3nccs3)nn(CC3CCC3)c1=O)N2"	"IC50"	"'='"	1100	"nM"	"CHEMBL379"	1.3785999999999996	126.7347	231.78293423208967	176.64000000000001	516.5610000000001	516.0885743600006	12	4	8	3	10	2	14	35	55	0	0	5	2	1	3	1	0	2	1	1	1	0.2857142857142857	18.082261058566104	11.117921770502017	8.593171017241755	5.9732873713770775	4.168707551904445	18.61125093773739	6.257269239755674	4.077338982113407	2.6455055385896364	-3.78	9.350374685119126	8.776793020932928	4.368844415950859	15.766393282814697	59.937005394801105	19.612365521551226	5.893957685363079	46.058535299564454	55.38313713953661	4.235526234984602	1.4311996572326342	0	5.687386274683562	5.749511833283905	11.336785877934737	54.020205631088004	1.4311996572326342	9.99289104490174	21.112793179910497	24.014258179505916	18.36565828052061	45.99615884205045	0	5.749511833283905	50.409127553256866	20.875201473921912	9.589074368143644	9.99289104490174	13.519204510068661	15.734496871016162	6.372924901329379	30.724644903348427	33.66359790565314	18.02421328021554	21.225723535723713	28.100981138085032	0	23.26885026934323	0	21	0	0	0	0	2	0	1	5	6	0	35	29	4	0	18	8	0	8	18	12	0	0	0	0	4	2	2	2	4	16	5	0	1	1	3	0	0	0	0	2	1
"CHEMBL252399"	"NC(=O)COc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CCCC3)c1=O)N2"	"IC50"	"'='"	280	"nM"	"CHEMBL379"	2.3736999999999995	133.55669999999995	243.1431398660432	163.75000000000003	529.6000000000009	529.1089754560007	11	4	8	3	9	2	13	36	59	0	0	5	2	1	3	1	0	2	1	1	1	0.30434782608695654	18.635047463066147	11.42070817500206	8.790085759712102	6.109971381145057	4.321045091485702	20.41403734223743	6.432634022829145	4.181698052786075	2.7709056289248006	-3.7099999999999995	8.993241804883963	9.390980309318586	4.584198581264762	15.766393282814697	54.9530268738539	19.612365521551226	5.893957685363079	56.41325936625305	61.29507934404844	4.235526234984602	1.4311996572326342	0	5.687386274683562	5.749511833283905	11.336785877934737	58.13248129959867	1.4311996572326342	5.008912523954532	21.112793179910497	30.387183080835296	18.36565828052061	51.77762454341081	0	5.749511833283905	50.409127553256866	20.875201473921912	9.589074368143644	5.008912523954532	13.519204510068661	15.734496871016162	18.788268510322055	42.12317802067931	24.876105397511218	24.272119030087058	21.92978484164165	22.389296135314332	0	23.26885026934323	0	23	0	0	0	0	2	0	1	4	6	0	36	32	4	0	19	8	0	8	17	11	0	0	0	0	4	2	2	2	3	17	6	0	0	2	3	0	0	0	0	2	1
"CHEMBL251797"	"CC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O"	"IC50"	"'='"	46	"nM"	"CHEMBL379"	2.619700000000001	135.6707	246.95891201990807	163.74999999999997	531.616000000001	531.1246255200006	11	4	8	3	9	2	13	36	61	0	0	4	2	0	2	1	0	2	1	0	0	0.30434782608695654	18.635047463066144	11.170708175002057	8.790085759712102	5.8040696817075625	4.077295091485705	21.164037342237428	6.432634022829143	3.8757963533485786	2.5271556289248003	-3.71	8.697383168008026	9.390980309318586	5.259578362640102	15.766393282814697	54.953026873853894	19.612365521551226	5.41499046939678	60.591678126492404	61.29507934404844	4.235526234984602	1.4311996572326342	0	5.687386274683562	5.749511833283905	11.336785877934737	60.87399841193911	1.4311996572326342	5.008912523954532	20.6338259639442	31.824084728734192	18.36565828052061	51.77762454341081	0	5.749511833283905	50.409127553256866	20.87520147392191	9.589074368143644	5.008912523954532	13.519204510068661	15.734496871016162	26.59809505955033	35.27128590338364	27.617622509851657	24.272119030087058	21.92978484164165	22.389296135314332	0	23.26885026934323	0	23	0	0	0	0	2	0	1	4	6	0	36	38	4	0	14	8	0	8	17	11	0	0	0	0	4	2	2	7	3	17	1	0	0	1	3	0	0	0	0	2	1
"CHEMBL512956"	"CC(=O)N1c2ccccc2NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(OCc2ccccc2)c(Cl)c1"	"IC50"	"'='"	1000	"nM"	"CHEMBL379"	7.081900000000006	143.2396999999998	257.075384212534	58.64	501.0259999999997	500.1866704680008	5	1	7	1	4	1	6	36	65	1	0	5	3	0	2	0	0	1	3	0	1	0.26666666666666666	18.25306548141919	10.001477279191462	7.326112496117993	4.823340809163214	3.3765678721770223	24.070726401682194	6.948148023108766	4.557206897677555	3.19625535730804	-3.569999999999999	7.483105534066842	9.472367270869256	4.6322742243599455	14.946586037938904	11.690424675716445	16.14805961105993	5.41499046939678	88.82756117905555	83.77916833508465	6.434475392069527	0	0	11.374772549367124	5.749511833283905	11.600939890232516	54.1190189730381	0	0	5.41499046939678	45.87840386581173	10.209723084138854	99.92870463221999	0	5.749511833283905	34.66613711531608	10.046676307088426	14.48898409899412	0	0	0	73.64407378613024	47.08449318477333	42.314822091963045	42.97667667401142	12.308497076200194	7.19508702469314	5.907179729351506	0	0	30	0	1	0	0	0	0	0	2	3	0	36	38	2	0	19	10	0	7	8	5	0	0	0	0	3	1	1	4	0	23	4	0	0	0	4	1	0	0	0	4	2
"CHEMBL466310"	"CC(=O)N1CC2=C(CC(C)(C)CC2=O)Nc2c(O)cccc21"	"IC50"	"'>'"	32000	"nM"	"CHEMBL379"	2.8138000000000005	84.80450000000003	157.41561173843368	69.64	300.35799999999966	300.1473925000006	5	2	4	2	4	1	5	22	42	0	0	3	1	0	2	0	0	1	1	0	1	0.4117647058823529	10.619172062391506	5.73040642444569	4.31823824249723	2.741021509103595	1.8697727125295371	15.585868310409511	4.31823824249723	2.741021509103595	1.8697727125295371	-2.3	3.961661174657395	4.865519188764958	2.3635990596076586	10.209723084138854	24.727292208372237	9.589074368143644	5.41499046939678	57.975180165609814	29.397399966114985	1.4118420783282006	0	0	11.374772549367124	5.749511833283905	0	40.78337864864303	1.4311996572326342	0	5.41499046939678	33.3015261545458	16.706582768454798	29.397399966114985	0	5.749511833283905	23.06519722508357	15.318531275246066	9.589074368143644	0	0	0	19.746202942254655	23.87275278605275	42.31482209196304	19.038038739850606	11.436898107967467	7.19508702469314	5.907179729351506	1.4311996572326342	0	17	0	0	0	0	0	0	0	2	3	0	22	25	2	0	13	4	0	4	8	5	0	0	0	0	2	1	1	3	0	11	4	0	0	0	2	1	0	0	0	4	2
"CHEMBL513832"	"CC(C)C(=O)N1c2cccc(O)c2NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(OCc2ccccc2)cc1Br"	"IC50"	"'='"	87	"nM"	"CHEMBL379"	7.532700000000006	156.75849999999969	283.870335831082	78.87000000000002	589.5300000000017	588.1623696360009	6	2	10	2	5	1	7	39	72	1	1	5	3	0	2	0	0	1	3	0	1	0.3125	20.4913813649793	11.120635220971517	8.32027043789805	5.522196412046881	3.8928314952123904	26.683098837377987	7.527272168340699	4.927447709878868	3.425862195317989	-3.5799999999999996	8.001165393408805	10.530823047012522	5.325638292654247	14.946586037938904	18.230432524056294	16.14805961105993	11.308948154759857	99.79172896486183	82.20946914325376	1.4118420783282006	0	0	11.374772549367124	11.49902366656781	15.929943897949348	63.34010283265599	1.4311996572326342	0	11.308948154759857	52.7302959831074	10.209723084138854	93.33637212664777	0	11.49902366656781	38.995141123032916	15.155484498195637	14.48898409899412	0	0	0	85.63444332077513	47.08449318477333	51.31264140054376	30.895898529416282	23.745395184167663	7.19508702469314	5.907179729351506	1.4311996572326342	0	32	0	0	1	0	0	0	0	2	4	0	39	45	2	0	19	10	0	10	10	6	0	0	0	0	3	2	1	6	0	23	4	0	0	0	4	1	0	0	0	4	2
"CHEMBL496601"	"N#Cc1cccc(Cn2c(=O)c(C3=CS(=O)(=O)c4ccccc4N3)c(O)c3cc(F)ccc32)c1"	"IC50"	"'='"	37000	"nM"	"CHEMBL379"	4.254080000000003	123.62930000000001	216.78253802625764	110.50000000000001	473.48499999999996	473.08455521200045	7	2	4	2	6	1	9	34	50	0	0	5	3	0	2	0	0	2	3	0	0	0.04	17.07734329275614	10.41361618485994	8.093768749268424	5.706926847251376	4.055501881089672	16.78591482322937	6.474522738186076	4.411980225720524	3.0145771699827844	-4.419999999999999	9.829005400914275	7.8633858124286276	3.5031558351871057	10.209723084138854	19.433784904787654	21.12865000480527	17.148333708576654	35.88097426147407	88.01633683279547	1.4118420783282006	7.19036452888881	0	15.765187597041944	0	0	43.31401927189409	6.693091211971121	0	0	11.39234315983372	10.209723084138854	105.62842867341459	0	6.069221312792274	32.878370286792304	15.318531275246066	4.794537184071822	12.808212032003757	5.261891554738487	0	24.16967483065318	47.86038244534006	5.563451491696996	64.67155134298541	17.14949024277134	1.4118420783282006	9.837253136417502	7.33837938658414	0	25	1	0	0	0	1	0	1	2	4	0	34	22	3	1	17	11	0	4	11	7	0	0	0	0	5	2	0	1	0	25	1	0	0	0	5	0	0	0	0	4	2
"CHEMBL496208"	"O=S1(=O)C=C(c2nc(Cc3ccc(F)cc3)c3ccccc3c2O)Nc2ccccc21"	"IC50"	"'='"	6900	"nM"	"CHEMBL379"	4.868100000000004	117.8413	202.01055131551834	79.29	432.4759999999999	432.0943916240005	5	2	4	2	5	0	7	31	48	0	0	5	4	0	1	1	0	1	3	0	0	0.041666666666666664	15.721881406792322	9.762278444128052	7.565009387109962	5.305074896931208	3.743729102774817	16.63457708249748	5.945763376027613	4.01012827540036	2.7081918815171484	-3.709999999999999	8.088542971445769	7.210640341596025	3.4256623859380233	5.309813353288376	19.941783353615993	16.210178037746882	5.817220841045895	37.51268582394723	82.78861169733366	1.4118420783282006	16.469487741985425	0	10.077801322358383	5.749511833283905	0	39.89024064399248	1.4311996572326342	4.9839785209472085	0	11.268408376847155	5.309813353288376	100.66165654425572	0	5.749511833283905	31.994127153086488	10.418621544395588	0	17.792190552950963	0	0	48.33934966130636	29.733126322350174	19.88689044259941	45.177802018174866	11.511148835894357	7.161353911612106	9.837253136417502	1.4311996572326342	0	24	1	0	0	0	1	0	0	2	3	0	31	22	2	0	16	12	0	4	8	5	0	0	0	0	3	1	0	1	1	24	1	0	0	0	5	0	0	0	0	4	2
"CHEMBL496602"	"CC(C)CCn1c(=O)c(C2=CS(=O)(=O)c3ccccc3N2)cc2ccccc21"	"IC50"	"'='"	868000	"nM"	"CHEMBL379"	4.203500000000004	111.56050000000002	195.81107406967206	66.48	394.49599999999975	394.1351135640006	5	1	6	1	4	1	6	28	50	0	0	4	2	0	2	0	0	2	2	0	0	0.22727272727272727	14.343916933783095	8.796903005373414	6.838858968656888	4.740606485454653	3.3632349360419993	18.26095335327898	5.219612957574542	3.445659863923802	2.3223102249351117	-2.859999999999999	5.827350567990798	6.945502843648854	3.24306719615126	10.209723084138854	20.82183639799639	14.631790320489323	5.893957685363079	54.4260903071924	69.88908070980558	1.4118420783282006	6.052071746035566	0	11.374772549367124	0	0	43.41010592630359	0	0	5.893957685363079	24.972192611438512	16.706582768454798	70.5570487259848	0	0	33.171277161171695	10.209723084138854	4.794537184071822	8.417796984328938	0	0	43.915877772907834	42.009661947414905	21.575203802188362	46.63208915956858	0	1.4118420783282006	9.837253136417502	5.907179729351506	0	22	0	0	0	0	1	0	0	2	3	0	28	28	3	0	14	8	0	6	8	5	0	0	0	0	3	0	0	5	0	19	1	0	0	0	4	0	0	0	0	4	2
